(3.0,0.0,0.3,0.4) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.3,0.5) = (0.2772,0.0000,0.7228,0.0000)
(3.0,0.0,0.3,0.6) = (0.4553,0.0000,0.5447,0.0000)
(3.0,0.0,0.3,0.7) = (0.5697,0.0000,0.4303,0.0000)
(3.0,0.0,0.3,0.8) = (0.6610,0.0000,0.3390,0.0000)
(3.0,0.0,0.3,0.9) = (0.7476,0.0000,0.2524,0.0000)
(3.0,0.0,0.3,1.0) = (0.8393,0.0000,0.1607,0.0000)
(3.0,0.0,0.4,0.0) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.4,0.1) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.4,0.2) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.4,0.3) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.4,0.4) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.4,0.5) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.4,0.6) = (0.1544,0.0000,0.8456,0.0000)
(3.0,0.0,0.4,0.7) = (0.3522,0.0000,0.6478,0.0000)
(3.0,0.0,0.4,0.8) = (0.4627,0.0000,0.5373,0.0000)
(3.0,0.0,0.4,0.9) = (0.5446,0.0000,0.4554,0.0000)
(3.0,0.0,0.4,1.0) = (0.6140,0.0000,0.3860,0.0000)
(3.0,0.0,0.5,0.0) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.5,0.1) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.5,0.2) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.5,0.3) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.5,0.4) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.5,0.5) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.5,0.6) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.5,0.7) = (0.0005,0.0000,0.9995,0.0000)
(3.0,0.0,0.5,0.8) = (0.2747,0.0000,0.7253,0.0000)
(3.0,0.0,0.5,0.9) = (0.3893,0.0000,0.6107,0.0000)
(3.0,0.0,0.5,1.0) = (0.4705,0.0000,0.5295,0.0000)
(3.0,0.0,0.6,0.0) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.6,0.1) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.6,0.2) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.6,0.3) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.6,0.4) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.6,0.5) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.6,0.6) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.6,0.7) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.6,0.8) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.6,0.9) = (0.2105,0.0000,0.7895,0.0000)
(3.0,0.0,0.6,1.0) = (0.3295,0.0000,0.6705,0.0000)
(3.0,0.0,0.7,0.0) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.7,0.1) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.7,0.2) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.7,0.3) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.7,0.4) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.7,0.5) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.7,0.6) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.7,0.7) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.7,0.8) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.7,0.9) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.7,1.0) = (0.1480,0.0000,0.8520,0.0000)
(3.0,0.0,0.8,0.0) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.8,0.1) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.8,0.2) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.8,0.3) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.8,0.4) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.8,0.5) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.8,0.6) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.8,0.7) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.8,0.8) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.8,0.9) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.8,1.0) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.9,0.0) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.9,0.1) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.9,0.2) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.9,0.3) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.9,0.4) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.9,0.5) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.9,0.6) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.9,0.7) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.9,0.8) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.9,0.9) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,0.9,1.0) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,1.0,0.0) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,1.0,0.1) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,1.0,0.2) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,1.0,0.3) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,1.0,0.4) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,1.0,0.5) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,1.0,0.6) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,1.0,0.7) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,1.0,0.8) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,1.0,0.9) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.0,1.0,1.0) = (0.0000,0.0000,1.0000,0.0000)
(3.0,0.1,0.0,0.0) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.0,0.1) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.0,0.2) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.0,0.3) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.0,0.4) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.0,0.5) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.0,0.6) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.0,0.7) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.0,0.8) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.0,0.9) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.0,1.0) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.1,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.1,0.1) = (0.4745,0.0000,0.1025,0.4230)
(3.0,0.1,0.1,0.2) = (0.7967,0.0000,0.2033,0.0000)
(3.0,0.1,0.1,0.3) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.1,0.4) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.1,0.5) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.1,0.6) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.1,0.7) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.1,0.8) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.1,0.9) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.1,1.0) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.2,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.2,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.2,0.2) = (0.3590,0.0000,0.0000,0.6410)
(3.0,0.1,0.2,0.3) = (0.4236,0.0000,0.3620,0.2143)
(3.0,0.1,0.2,0.4) = (0.5905,0.0000,0.4095,0.0000)
(3.0,0.1,0.2,0.5) = (0.7464,0.0000,0.2536,0.0000)
(3.0,0.1,0.2,0.6) = (0.9547,0.0000,0.0453,0.0000)
(3.0,0.1,0.2,0.7) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.2,0.8) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.2,0.9) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.2,1.0) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.1,0.3,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.3,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.3,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.3,0.3) = (0.1393,0.0000,0.0000,0.8607)
(3.0,0.1,0.3,0.4) = (0.3382,0.0000,0.1602,0.5016)
(3.0,0.1,0.3,0.5) = (0.4206,0.0000,0.5794,0.0000)
(3.0,0.1,0.3,0.6) = (0.5419,0.0000,0.4581,0.0000)
(3.0,0.1,0.3,0.7) = (0.6383,0.0000,0.3617,0.0000)
(3.0,0.1,0.3,0.8) = (0.7252,0.0000,0.2748,0.0000)
(3.0,0.1,0.3,0.9) = (0.8186,0.0000,0.1814,0.0000)
(3.0,0.1,0.3,1.0) = (0.9684,0.0000,0.0316,0.0000)
(3.0,0.1,0.4,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.4,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.4,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.4,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.4,0.4) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.4,0.5) = (0.3107,0.0000,0.0783,0.6110)
(3.0,0.1,0.4,0.6) = (0.3601,0.0000,0.3536,0.2863)
(3.0,0.1,0.4,0.7) = (0.4355,0.0000,0.5645,0.0000)
(3.0,0.1,0.4,0.8) = (0.5235,0.0000,0.4765,0.0000)
(3.0,0.1,0.4,0.9) = (0.5933,0.0000,0.4067,0.0000)
(3.0,0.1,0.4,1.0) = (0.6564,0.0000,0.3436,0.0000)
(3.0,0.1,0.5,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.5,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.5,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.5,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.5,0.4) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.5,0.5) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.5,0.6) = (0.2980,0.0000,0.0000,0.7020)
(3.0,0.1,0.5,0.7) = (0.3214,0.0000,0.2278,0.4508)
(3.0,0.1,0.5,0.8) = (0.3613,0.0000,0.6387,0.0000)
(3.0,0.1,0.5,0.9) = (0.4455,0.0000,0.5545,0.0000)
(3.0,0.1,0.5,1.0) = (0.5114,0.0000,0.4886,0.0000)
(3.0,0.1,0.6,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.6,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.6,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.6,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.6,0.4) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.6,0.5) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.6,0.6) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.6,0.7) = (0.2006,0.0000,0.0000,0.7994)
(3.0,0.1,0.6,0.8) = (0.2998,0.0000,0.1412,0.5590)
(3.0,0.1,0.6,0.9) = (0.3456,0.0000,0.3829,0.2715)
(3.0,0.1,0.6,1.0) = (0.3866,0.0000,0.6134,0.0000)
(3.0,0.1,0.7,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.7,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.7,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.7,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.7,0.4) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.7,0.5) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.7,0.6) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.7,0.7) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.7,0.8) = (0.1067,0.0000,0.0000,0.8933)
(3.0,0.1,0.7,0.9) = (0.2809,0.0000,0.0730,0.6461)
(3.0,0.1,0.7,1.0) = (0.3203,0.0000,0.2693,0.4105)
(3.0,0.1,0.8,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.8,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.8,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.8,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.8,0.4) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.8,0.5) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.8,0.6) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.8,0.7) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.8,0.8) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.8,0.9) = (0.0002,0.0000,0.0000,0.9998)
(3.0,0.1,0.8,1.0) = (0.2751,0.0000,0.0002,0.7247)
(3.0,0.1,0.9,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.9,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.9,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.9,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.9,0.4) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.9,0.5) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.9,0.6) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.9,0.7) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.9,0.8) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.9,0.9) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,0.9,1.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,1.0,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,1.0,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,1.0,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,1.0,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,1.0,0.4) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,1.0,0.5) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,1.0,0.6) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,1.0,0.7) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,1.0,0.8) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,1.0,0.9) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.1,1.0,1.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.0,0.0) = (0.0000,0.0087,0.0000,0.9913)
(3.0,0.2,0.0,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.0,0.2) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.0,0.3) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.0,0.4) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.0,0.5) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.0,0.6) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.0,0.7) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.0,0.8) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.0,0.9) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.0,1.0) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.1,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.1,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.1,0.2) = (0.0000,0.4167,0.0000,0.5833)
(3.0,0.2,0.1,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.1,0.4) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.1,0.5) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.1,0.6) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.1,0.7) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.1,0.8) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.1,0.9) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.1,1.0) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.2,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.2,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.2,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.2,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.2,0.4) = (0.0387,0.4014,0.0000,0.5599)
(3.0,0.2,0.2,0.5) = (0.8907,0.0000,0.1051,0.0041)
(3.0,0.2,0.2,0.6) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.2,0.7) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.2,0.8) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.2,0.9) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.2,1.0) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.3,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.3,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.3,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.3,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.3,0.4) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.3,0.5) = (0.0000,0.2792,0.0000,0.7208)
(3.0,0.2,0.3,0.6) = (0.1430,0.3253,0.0000,0.5316)
(3.0,0.2,0.3,0.7) = (0.7065,0.0000,0.2919,0.0015)
(3.0,0.2,0.3,0.8) = (0.7972,0.0000,0.2028,0.0000)
(3.0,0.2,0.3,0.9) = (0.9196,0.0000,0.0804,0.0000)
(3.0,0.2,0.3,1.0) = (1.0000,0.0000,0.0000,0.0000)
(3.0,0.2,0.4,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.4,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.4,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.4,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.4,0.4) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.4,0.5) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.4,0.6) = (0.0000,0.1550,0.0000,0.8450)
(3.0,0.2,0.4,0.7) = (0.0000,0.3508,0.0000,0.6492)
(3.0,0.2,0.4,0.8) = (0.1947,0.2974,0.0000,0.5078)
(3.0,0.2,0.4,0.9) = (0.7216,0.0000,0.0001,0.2783)
(3.0,0.2,0.4,1.0) = (0.7005,0.0000,0.2995,0.0000)
(3.0,0.2,0.5,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.5,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.5,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.5,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.5,0.4) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.5,0.5) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.5,0.6) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.5,0.7) = (0.0000,0.0005,0.0000,0.9995)
(3.0,0.2,0.5,0.8) = (0.0000,0.2771,0.0000,0.7229)
(3.0,0.2,0.5,0.9) = (0.0000,0.3885,0.0000,0.6115)
(3.0,0.2,0.5,1.0) = (0.2044,0.2976,0.0000,0.4981)
(3.0,0.2,0.6,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.6,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.6,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.6,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.6,0.4) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.6,0.5) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.6,0.6) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.6,0.7) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.6,0.8) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.6,0.9) = (0.0000,0.2111,0.0000,0.7889)
(3.0,0.2,0.6,1.0) = (0.0000,0.3301,0.0000,0.6699)
(3.0,0.2,0.7,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.7,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.7,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.7,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.7,0.4) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.7,0.5) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.7,0.6) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.7,0.7) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.7,0.8) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.7,0.9) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.7,1.0) = (0.0000,0.1482,0.0000,0.8518)
(3.0,0.2,0.8,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.8,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.8,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.8,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.8,0.4) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.8,0.5) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.8,0.6) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.8,0.7) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.8,0.8) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.8,0.9) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.8,1.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.9,0.0) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.9,0.1) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.9,0.2) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.9,0.3) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.9,0.4) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.9,0.5) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.9,0.6) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.9,0.7) = (0.0000,0.0000,0.0000,1.0000)
(3.0,0.2,0.9,0.8) = (0.0000,0.0000,0.0000,1.0000)
